customer_id,arm,p_churn,risk_vs_base,cltv,monthly_charges,tenure_months,offer_id,offer_name,cost,delta_prior,ev,min_ev_floor,lever_summary,levers,considered,vetoed,status,catalog_version,actual_churn
6234-PFPXL,treatment,0.3928,above,3207.0,95.9,22,OFF-CONTRACT-2Y,2-year contract at 15% off,172.62,0.18,54.13,20.0,No device protection; Rolling month-to-month contract; Premium fiber plan,NO_DEVICE_PROTECTION|MONTH_TO_MONTH|FIBER_PREMIUM,OFF-CONTRACT-2Y:54|OFF-CONTRACT-1Y:36,,recommended,3,0
9824-QCJPK,treatment,0.0377,below,4175.0,20.0,36,,,0.0,0.0,0.0,20.0,Manual payment method; Phone-only account,MANUAL_PAYMENT|NO_INTERNET,OFF-AUTOPAY:-54,OFF-AUTOPAY:R2_MARGIN_FLOOR,no_action_needed,3,0
8970-ANWXO,treatment,0.1701,below,3483.0,73.75,23,,,0.0,0.0,0.0,20.0,No online security add-on; No device protection; Manual payment method,NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MANUAL_PAYMENT,OFF-SEC-12:-31|OFF-AUTOPAY:-36,OFF-SEC-12:R3_POSITIVE_EV|OFF-AUTOPAY:R3_POSITIVE_EV,no_action_needed,3,0
9480-BQJEI,treatment,0.0642,below,6468.0,92.3,62,,,0.0,0.0,0.0,20.0,No tech support add-on; No device protection; Premium fiber plan,NO_TECH_SUPPORT|NO_DEVICE_PROTECTION|FIBER_PREMIUM,OFF-TECHSUP-12:-27,OFF-TECHSUP-12:R3_POSITIVE_EV,no_action_needed,3,0
2924-KHUVI,treatment,0.4614,above,4847.0,100.55,56,OFF-TECHSUP-12,Tech Support bundled free for 12 months,60.35,0.08,118.56,20.0,No tech support add-on; No device protection; Manual payment method; Premium fiber plan,NO_TECH_SUPPORT|NO_DEVICE_PROTECTION|MANUAL_PAYMENT|FIBER_PREMIUM,OFF-TECHSUP-12:119|OFF-AUTOPAY:29,,recommended,3,0
6184-DYUOB,treatment,0.2506,below,2941.0,19.6,3,OFF-CONTRACT-1Y,1-year contract at 10% off,23.52,0.12,64.92,20.0,Rolling month-to-month contract; Manual payment method; Under 12 months tenure; Phone-only account,MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER|NO_INTERNET,OFF-CONTRACT-1Y:65|OFF-AUTOPAY:-31,,recommended,3,0
9327-QSDED,treatment,0.2597,below,3266.0,43.55,8,OFF-CONTRACT-2Y,2-year contract at 15% off,78.39,0.18,74.28,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; Under 12 months tenure,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER,OFF-CONTRACT-2Y:74|OFF-CONTRACT-1Y:50|OFF-TECHSUP-12:8|OFF-BUNDLE-ALL:-2|OFF-SEC-12:-18|OFF-AUTOPAY:-26,,recommended,3,0
3794-NFNCH,treatment,0.1849,below,4715.0,50.0,30,OFF-CONTRACT-2Y,2-year contract at 15% off,90.0,0.18,66.92,20.0,No tech support add-on; No online security add-on; Rolling month-to-month contract; Manual payment method,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|MONTH_TO_MONTH|MANUAL_PAYMENT,OFF-CONTRACT-2Y:67|OFF-CONTRACT-1Y:45|OFF-TECHSUP-12:9|OFF-BUNDLE-ALL:2|OFF-SEC-12:-17|OFF-AUTOPAY:-25,,recommended,3,0
7114-AEOZE,treatment,0.0379,below,6213.0,19.85,60,,,0.0,0.0,0.0,20.0,Phone-only account,NO_INTERNET,,,no_action_needed,3,0
2245-ADZFJ,treatment,0.0815,below,3491.0,80.55,31,,,0.0,0.0,0.0,20.0,No online security add-on; No device protection,NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION,OFF-SEC-12:-46,OFF-SEC-12:R3_POSITIVE_EV,no_action_needed,3,0
9313-QOLTZ,treatment,0.0642,below,5895.0,20.9,26,OFF-CONTRACT-2Y,2-year contract at 15% off,37.62,0.18,30.5,20.0,Rolling month-to-month contract; Manual payment method; Phone-only account,MONTH_TO_MONTH|MANUAL_PAYMENT|NO_INTERNET,OFF-CONTRACT-2Y:30|OFF-CONTRACT-1Y:20|OFF-AUTOPAY:-45,,recommended,3,0
4672-FOTSD,treatment,0.2317,below,4334.0,67.25,12,OFF-CONTRACT-2Y,2-year contract at 15% off,121.05,0.18,59.7,20.0,No device protection; Rolling month-to-month contract; Manual payment method,NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT,OFF-CONTRACT-2Y:60|OFF-CONTRACT-1Y:40|OFF-AUTOPAY:-20,,recommended,3,0
7338-ERIVA,treatment,0.0623,below,4003.0,45.05,39,,,0.0,0.0,0.0,20.0,No device protection,NO_DEVICE_PROTECTION,,,no_action_needed,3,0
4751-ERMAN,treatment,0.0289,below,4171.0,75.4,72,,,0.0,0.0,0.0,20.0,No tech support add-on; No online security add-on,NO_TECH_SUPPORT|NO_ONLINE_SECURITY,OFF-TECHSUP-12:-51|OFF-SEC-12:-54|OFF-BUNDLE-ALL:-104,OFF-TECHSUP-12:R3_POSITIVE_EV|OFF-SEC-12:R3_POSITIVE_EV|OFF-BUNDLE-ALL:R3_POSITIVE_EV,no_action_needed,3,0
1436-ZMJAN,control,0.3074,above,2709.0,67.8,10,OFF-CONTRACT-2Y,2-year contract at 15% off,122.04,0.18,27.85,20.0,No tech support add-on; No online security add-on; Rolling month-to-month contract; Under 12 months tenure,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|MONTH_TO_MONTH|NEW_CUSTOMER,OFF-CONTRACT-2Y:28|OFF-CONTRACT-1Y:19|OFF-TECHSUP-12:6|OFF-BUNDLE-ALL:-4|OFF-SEC-12:-19,,recommended,3,0
3292-PBZEJ,treatment,0.6834,above,3175.0,111.4,11,OFF-CONTRACT-2Y,2-year contract at 15% off,200.52,0.18,190.04,20.0,No online security add-on; Rolling month-to-month contract; Manual payment method; Under 12 months tenure; Premium fiber plan,NO_ONLINE_SECURITY|MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER|FIBER_PREMIUM,OFF-CONTRACT-2Y:190|OFF-CONTRACT-1Y:127|OFF-SEC-12:48|OFF-AUTOPAY:27,,recommended,3,0
5014-WUQMG,treatment,0.0109,below,5793.0,96.1,47,,,0.0,0.0,0.0,20.0,No tech support add-on; Manual payment method; Premium fiber plan,NO_TECH_SUPPORT|MANUAL_PAYMENT|FIBER_PREMIUM,OFF-TECHSUP-12:-55|OFF-AUTOPAY:-57,OFF-TECHSUP-12:R3_POSITIVE_EV|OFF-AUTOPAY:R3_POSITIVE_EV,no_action_needed,3,0
2720-FVBQP,treatment,0.312,above,3061.0,48.95,6,OFF-CONTRACT-2Y,2-year contract at 15% off,88.11,0.18,83.8,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Under 12 months tenure,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|NEW_CUSTOMER,OFF-CONTRACT-2Y:84|OFF-CONTRACT-1Y:56|OFF-TECHSUP-12:16|OFF-BUNDLE-ALL:13|OFF-SEC-12:-12,,recommended,3,0
9906-NHHVC,treatment,0.0467,below,5693.0,53.5,65,,,0.0,0.0,0.0,20.0,No tech support add-on; No online security add-on,NO_TECH_SUPPORT|NO_ONLINE_SECURITY,OFF-TECHSUP-12:-39|OFF-SEC-12:-47|OFF-BUNDLE-ALL:-83,OFF-TECHSUP-12:R3_POSITIVE_EV|OFF-SEC-12:R3_POSITIVE_EV|OFF-BUNDLE-ALL:R2_MARGIN_FLOOR,no_action_needed,3,0
3766-EJLFL,treatment,0.0193,below,6391.0,109.05,68,,,0.0,0.0,0.0,20.0,Premium fiber plan,FIBER_PREMIUM,,,no_action_needed,3,0
6374-NTQLP,treatment,0.01,below,5092.0,104.1,72,,,0.0,0.0,0.0,20.0,Premium fiber plan,FIBER_PREMIUM,,,no_action_needed,3,0
2812-REYAT,treatment,0.0382,below,5579.0,20.05,49,,,0.0,0.0,0.0,20.0,Phone-only account,NO_INTERNET,,,no_action_needed,3,0
2439-LYPMQ,treatment,0.5993,above,5469.0,102.6,38,OFF-CONTRACT-2Y,2-year contract at 15% off,184.68,0.18,405.28,20.0,No tech support add-on; No online security add-on; Rolling month-to-month contract; Manual payment method; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|MONTH_TO_MONTH|MANUAL_PAYMENT|FIBER_PREMIUM,OFF-CONTRACT-2Y:405|OFF-BUNDLE-ALL:338|OFF-CONTRACT-1Y:270|OFF-TECHSUP-12:202|OFF-SEC-12:104|OFF-AUTOPAY:71,,recommended,3,0
2988-PLAHS,treatment,0.3548,above,2754.0,69.95,3,,,0.0,0.0,0.0,20.0,No tech support add-on; No online security add-on; Manual payment method; Under 12 months tenure,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|MANUAL_PAYMENT|NEW_CUSTOMER,OFF-TECHSUP-12:18|OFF-BUNDLE-ALL:16|OFF-SEC-12:-11|OFF-AUTOPAY:-21,OFF-TECHSUP-12:R3_POSITIVE_EV|OFF-BUNDLE-ALL:R3_POSITIVE_EV|OFF-SEC-12:R3_POSITIVE_EV|OFF-AUTOPAY:R3_POSITIVE_EV,review_no_profitable_offer,3,0
7426-WEIJX,treatment,0.0279,below,6214.0,80.95,60,,,0.0,0.0,0.0,20.0,"No tech support add-on; No device protection; Rolling month-to-month contract; Manual payment method; High bill, few add-ons; Premium fiber plan",NO_TECH_SUPPORT|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|HIGH_CHARGE_LOW_BUNDLE|FIBER_PREMIUM,OFF-TECHSUP-12:-46|OFF-AUTOPAY:-53|OFF-CONTRACT-1Y:-76|OFF-CONTRACT-2Y:-114,OFF-TECHSUP-12:R3_POSITIVE_EV|OFF-AUTOPAY:R3_POSITIVE_EV|OFF-CONTRACT-1Y:R3_POSITIVE_EV|OFF-CONTRACT-2Y:R3_POSITIVE_EV,no_action_needed,3,0
6625-FLENO,treatment,0.0514,below,4927.0,20.75,58,,,0.0,0.0,0.0,20.0,Manual payment method; Phone-only account,MANUAL_PAYMENT|NO_INTERNET,OFF-AUTOPAY:-50,OFF-AUTOPAY:R2_MARGIN_FLOOR,no_action_needed,3,0
2967-MXRAV,treatment,0.0632,below,5160.0,18.8,1,,,0.0,0.0,0.0,20.0,Manual payment method; Under 12 months tenure; Phone-only account,MANUAL_PAYMENT|NEW_CUSTOMER|NO_INTERNET,OFF-AUTOPAY:-47,OFF-AUTOPAY:R2_MARGIN_FLOOR,no_action_needed,3,0
4735-BJKOU,treatment,0.01,below,3915.0,20.15,40,,,0.0,0.0,0.0,20.0,Manual payment method; Phone-only account,MANUAL_PAYMENT|NO_INTERNET,OFF-AUTOPAY:-58,OFF-AUTOPAY:R2_MARGIN_FLOOR,no_action_needed,3,0
7359-WWYJV,treatment,0.0293,below,6274.0,114.45,72,,,0.0,0.0,0.0,20.0,Premium fiber plan,FIBER_PREMIUM,,,no_action_needed,3,0
3795-GWTRD,treatment,0.0371,below,4626.0,75.55,63,,,0.0,0.0,0.0,20.0,,,,,no_action_needed,3,0
6223-DHJGV,treatment,0.0109,below,5956.0,20.65,42,,,0.0,0.0,0.0,20.0,Manual payment method; Phone-only account,MANUAL_PAYMENT|NO_INTERNET,OFF-AUTOPAY:-57,OFF-AUTOPAY:R2_MARGIN_FLOOR,no_action_needed,3,0
8158-WPEZG,treatment,0.3217,above,4986.0,35.65,11,OFF-CONTRACT-2Y,2-year contract at 15% off,64.17,0.18,224.55,20.0,No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; Under 12 months tenure,NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER,OFF-CONTRACT-2Y:225|OFF-CONTRACT-1Y:150|OFF-SEC-12:20|OFF-AUTOPAY:4,,recommended,3,0
0727-BNRLG,treatment,0.0701,below,5709.0,97.65,69,,,0.0,0.0,0.0,20.0,No online security add-on; Premium fiber plan,NO_ONLINE_SECURITY|FIBER_PREMIUM,OFF-SEC-12:-40,OFF-SEC-12:R3_POSITIVE_EV,no_action_needed,3,0
7279-NMVJC,treatment,0.0873,below,2093.0,19.9,17,,,0.0,0.0,0.0,20.0,Phone-only account,NO_INTERNET,,,no_action_needed,3,0
5136-RGMZO,treatment,0.218,below,4443.0,71.05,31,OFF-CONTRACT-2Y,2-year contract at 15% off,127.89,0.18,46.45,20.0,No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method,NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT,OFF-CONTRACT-2Y:46|OFF-CONTRACT-1Y:31|OFF-SEC-12:-12|OFF-AUTOPAY:-21,,recommended,3,0
8345-MVDYC,treatment,0.0179,below,5937.0,81.65,45,,,0.0,0.0,0.0,20.0,,,,,no_action_needed,3,0
1015-OWJKI,treatment,0.1696,below,5279.0,19.05,1,OFF-CONTRACT-1Y,1-year contract at 10% off,22.86,0.12,84.58,20.0,Rolling month-to-month contract; Manual payment method; Under 12 months tenure; Phone-only account,MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER|NO_INTERNET,OFF-CONTRACT-1Y:85|OFF-AUTOPAY:-24,,recommended,3,0
8646-JCOMS,treatment,0.1365,below,4958.0,90.55,66,,,0.0,0.0,0.0,20.0,No online security add-on; Premium fiber plan,NO_ONLINE_SECURITY|FIBER_PREMIUM,OFF-SEC-12:-26,OFF-SEC-12:R3_POSITIVE_EV,no_action_needed,3,0
4137-JOPHL,control,0.0379,below,5306.0,89.7,50,,,0.0,0.0,0.0,20.0,No online security add-on; Premium fiber plan,NO_ONLINE_SECURITY|FIBER_PREMIUM,OFF-SEC-12:-50,OFF-SEC-12:R3_POSITIVE_EV,no_action_needed,3,0
0134-XWXCE,treatment,0.1414,below,3253.0,74.85,44,,,0.0,0.0,0.0,20.0,No online security add-on,NO_ONLINE_SECURITY,OFF-SEC-12:-37,OFF-SEC-12:R3_POSITIVE_EV,no_action_needed,3,0
2511-MORQY,treatment,0.124,below,4322.0,54.9,50,,,0.0,0.0,0.0,20.0,No tech support add-on; No online security add-on,NO_TECH_SUPPORT|NO_ONLINE_SECURITY,OFF-TECHSUP-12:-17|OFF-SEC-12:-33|OFF-BUNDLE-ALL:-45,OFF-TECHSUP-12:R3_POSITIVE_EV|OFF-SEC-12:R3_POSITIVE_EV|OFF-BUNDLE-ALL:R2_MARGIN_FLOOR,no_action_needed,3,0
8763-KIAFH,treatment,0.0195,below,2269.0,20.55,27,,,0.0,0.0,0.0,20.0,Manual payment method; Phone-only account,MANUAL_PAYMENT|NO_INTERNET,OFF-AUTOPAY:-58,OFF-AUTOPAY:R2_MARGIN_FLOOR,no_action_needed,3,0
3055-VTCGS,control,0.0514,below,6312.0,58.55,63,,,0.0,0.0,0.0,20.0,No tech support add-on; No online security add-on,NO_TECH_SUPPORT|NO_ONLINE_SECURITY,OFF-TECHSUP-12:-34|OFF-SEC-12:-44|OFF-BUNDLE-ALL:-75,OFF-TECHSUP-12:R3_POSITIVE_EV|OFF-SEC-12:R3_POSITIVE_EV|OFF-BUNDLE-ALL:R3_POSITIVE_EV,no_action_needed,3,0
5207-PLSTK,treatment,0.334,above,5068.0,48.75,1,OFF-CONTRACT-1Y,1-year contract at 10% off,58.5,0.12,144.63,20.0,No tech support add-on; No device protection; Rolling month-to-month contract; Manual payment method; Under 12 months tenure,NO_TECH_SUPPORT|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER,OFF-CONTRACT-1Y:145|OFF-TECHSUP-12:75|OFF-AUTOPAY:8,,recommended,3,0
2307-FYNNL,treatment,0.2643,below,5692.0,109.05,65,,,0.0,0.0,0.0,20.0,Manual payment method; Premium fiber plan,MANUAL_PAYMENT|FIBER_PREMIUM,OFF-AUTOPAY:0,OFF-AUTOPAY:R3_POSITIVE_EV,no_action_needed,3,0
2155-AMQRX,treatment,0.1566,below,2885.0,54.9,28,,,0.0,0.0,0.0,20.0,No online security add-on; No device protection; Rolling month-to-month contract,NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH,OFF-CONTRACT-1Y:-12|OFF-CONTRACT-2Y:-18|OFF-SEC-12:-38,OFF-CONTRACT-1Y:R3_POSITIVE_EV|OFF-CONTRACT-2Y:R3_POSITIVE_EV|OFF-SEC-12:R3_POSITIVE_EV,no_action_needed,3,0
8623-ULFNQ,treatment,0.2115,below,3225.0,66.05,26,,,0.0,0.0,0.0,20.0,No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method,NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT,OFF-CONTRACT-2Y:4|OFF-CONTRACT-1Y:3|OFF-SEC-12:-26|OFF-AUTOPAY:-33,OFF-CONTRACT-2Y:R3_POSITIVE_EV|OFF-CONTRACT-1Y:R3_POSITIVE_EV|OFF-SEC-12:R3_POSITIVE_EV|OFF-AUTOPAY:R3_POSITIVE_EV,no_action_needed,3,0
8401-EMUWF,treatment,0.0406,below,4701.0,69.4,42,,,0.0,0.0,0.0,20.0,No tech support add-on; No device protection; Rolling month-to-month contract,NO_TECH_SUPPORT|NO_DEVICE_PROTECTION|MONTH_TO_MONTH,OFF-TECHSUP-12:-45|OFF-CONTRACT-1Y:-60|OFF-CONTRACT-2Y:-91,OFF-TECHSUP-12:R3_POSITIVE_EV|OFF-CONTRACT-1Y:R3_POSITIVE_EV|OFF-CONTRACT-2Y:R3_POSITIVE_EV,no_action_needed,3,0
3506-OVLKD,treatment,0.0799,below,4419.0,26.2,35,,,0.0,0.0,0.0,20.0,Phone-only account,NO_INTERNET,,,no_action_needed,3,0
2178-PMGCJ,treatment,0.3321,above,4838.0,69.7,22,OFF-CONTRACT-2Y,2-year contract at 15% off,125.46,0.18,163.75,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|FIBER_PREMIUM,OFF-CONTRACT-2Y:164|OFF-CONTRACT-1Y:109|OFF-BUNDLE-ALL:104|OFF-TECHSUP-12:68|OFF-SEC-12:20|OFF-AUTOPAY:4,,recommended,3,0
7492-TAFJD,treatment,0.0715,below,3345.0,38.55,7,,,0.0,0.0,0.0,20.0,No tech support add-on; Manual payment method; Under 12 months tenure,NO_TECH_SUPPORT|MANUAL_PAYMENT|NEW_CUSTOMER,OFF-TECHSUP-12:-41|OFF-AUTOPAY:-50,OFF-TECHSUP-12:R3_POSITIVE_EV|OFF-AUTOPAY:R3_POSITIVE_EV,no_action_needed,3,0
1927-QEWMY,treatment,0.01,below,6302.0,20.5,72,,,0.0,0.0,0.0,20.0,Phone-only account,NO_INTERNET,,,no_action_needed,3,0
0794-YVSGE,treatment,0.01,below,5265.0,20.3,72,,,0.0,0.0,0.0,20.0,Phone-only account,NO_INTERNET,,,no_action_needed,3,0
3030-YDNRM,treatment,0.6409,above,5514.0,74.85,8,OFF-CONTRACT-2Y,2-year contract at 15% off,134.73,0.18,501.38,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; Under 12 months tenure; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER|FIBER_PREMIUM,OFF-CONTRACT-2Y:501|OFF-BUNDLE-ALL:374|OFF-CONTRACT-1Y:334|OFF-TECHSUP-12:222|OFF-SEC-12:117|OFF-AUTOPAY:81,,recommended,3,0
8058-DMYRU,treatment,0.3383,above,5232.0,90.05,54,OFF-CONTRACT-2Y,2-year contract at 15% off,162.09,0.18,156.51,20.0,"No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; High bill, few add-ons; Premium fiber plan",NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|HIGH_CHARGE_LOW_BUNDLE|FIBER_PREMIUM,OFF-CONTRACT-2Y:157|OFF-BUNDLE-ALL:127|OFF-CONTRACT-1Y:104|OFF-TECHSUP-12:81|OFF-SEC-12:28|OFF-AUTOPAY:11,,recommended,3,0
1265-HVPZB,treatment,0.0715,below,6432.0,66.4,59,,,0.0,0.0,0.0,20.0,No tech support add-on,NO_TECH_SUPPORT,OFF-TECHSUP-12:-24,OFF-TECHSUP-12:R3_POSITIVE_EV,no_action_needed,3,0
7369-TRPFD,treatment,0.01,below,2916.0,18.8,19,,,0.0,0.0,0.0,20.0,Manual payment method; Phone-only account,MANUAL_PAYMENT|NO_INTERNET,OFF-AUTOPAY:-59,OFF-AUTOPAY:R2_MARGIN_FLOOR,no_action_needed,3,0
5296-BFCYD,treatment,0.01,below,3392.0,20.1,46,,,0.0,0.0,0.0,20.0,Manual payment method; Phone-only account,MANUAL_PAYMENT|NO_INTERNET,OFF-AUTOPAY:-59,OFF-AUTOPAY:R2_MARGIN_FLOOR,no_action_needed,3,0
9637-CDTKZ,treatment,0.0102,below,4965.0,114.1,72,,,0.0,0.0,0.0,20.0,Premium fiber plan,FIBER_PREMIUM,,,no_action_needed,3,0
0463-WZZKO,treatment,0.1849,below,2406.0,20.75,3,OFF-CONTRACT-1Y,1-year contract at 10% off,24.9,0.12,28.48,20.0,Rolling month-to-month contract; Under 12 months tenure; Phone-only account,MONTH_TO_MONTH|NEW_CUSTOMER|NO_INTERNET,OFF-CONTRACT-1Y:28,,recommended,3,0
4524-QCSSM,control,0.2987,above,4512.0,44.65,26,OFF-CONTRACT-2Y,2-year contract at 15% off,80.37,0.18,162.22,20.0,No tech support add-on; No device protection; Rolling month-to-month contract,NO_TECH_SUPPORT|NO_DEVICE_PROTECTION|MONTH_TO_MONTH,OFF-CONTRACT-2Y:162|OFF-CONTRACT-1Y:108|OFF-TECHSUP-12:47,,recommended,3,0
3466-WAESX,treatment,0.2755,above,5172.0,69.1,16,OFF-CONTRACT-2Y,2-year contract at 15% off,124.38,0.18,132.1,20.0,No tech support add-on; No device protection; Rolling month-to-month contract; Manual payment method,NO_TECH_SUPPORT|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT,OFF-CONTRACT-2Y:132|OFF-CONTRACT-1Y:88|OFF-TECHSUP-12:54|OFF-AUTOPAY:-3,,recommended,3,0
3750-YHRYO,treatment,0.0614,below,2874.0,20.65,7,,,0.0,0.0,0.0,20.0,Manual payment method; Under 12 months tenure; Phone-only account,MANUAL_PAYMENT|NEW_CUSTOMER|NO_INTERNET,OFF-AUTOPAY:-53,OFF-AUTOPAY:R2_MARGIN_FLOOR,no_action_needed,3,0
0019-EFAEP,treatment,0.01,below,5513.0,101.3,72,,,0.0,0.0,0.0,20.0,No tech support add-on; Premium fiber plan,NO_TECH_SUPPORT|FIBER_PREMIUM,OFF-TECHSUP-12:-56,OFF-TECHSUP-12:R3_POSITIVE_EV,no_action_needed,3,0
4703-MQYKT,treatment,0.0134,below,4562.0,19.6,21,,,0.0,0.0,0.0,20.0,Manual payment method; Phone-only account,MANUAL_PAYMENT|NO_INTERNET,OFF-AUTOPAY:-58,OFF-AUTOPAY:R2_MARGIN_FLOOR,no_action_needed,3,0
3365-SAIGS,treatment,0.4804,above,5564.0,83.55,17,OFF-CONTRACT-2Y,2-year contract at 15% off,150.39,0.18,330.74,20.0,"No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; High bill, few add-ons; Premium fiber plan",NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|HIGH_CHARGE_LOW_BUNDLE|FIBER_PREMIUM,OFF-CONTRACT-2Y:331|OFF-BUNDLE-ALL:254|OFF-CONTRACT-1Y:220|OFF-TECHSUP-12:153|OFF-SEC-12:73|OFF-AUTOPAY:47,,recommended,3,0
1492-QGCLU,treatment,0.0495,below,5957.0,85.7,53,,,0.0,0.0,0.0,20.0,Rolling month-to-month contract; Manual payment method,MONTH_TO_MONTH|MANUAL_PAYMENT,OFF-AUTOPAY:-48|OFF-CONTRACT-1Y:-67|OFF-CONTRACT-2Y:-101,OFF-AUTOPAY:R3_POSITIVE_EV|OFF-CONTRACT-1Y:R3_POSITIVE_EV|OFF-CONTRACT-2Y:R3_POSITIVE_EV,no_action_needed,3,0
5155-AZQPB,treatment,0.0485,below,5250.0,49.9,28,,,0.0,0.0,0.0,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT,OFF-CONTRACT-1Y:-29|OFF-TECHSUP-12:-40|OFF-CONTRACT-2Y:-44|OFF-SEC-12:-47|OFF-AUTOPAY:-50|OFF-BUNDLE-ALL:-85,OFF-CONTRACT-1Y:R3_POSITIVE_EV|OFF-TECHSUP-12:R3_POSITIVE_EV|OFF-CONTRACT-2Y:R3_POSITIVE_EV|OFF-SEC-12:R3_POSITIVE_EV|OFF-AUTOPAY:R3_POSITIVE_EV|OFF-BUNDLE-ALL:R2_MARGIN_FLOOR,no_action_needed,3,0
0181-RITDD,treatment,0.01,below,5298.0,108.15,62,,,0.0,0.0,0.0,20.0,Manual payment method; Premium fiber plan,MANUAL_PAYMENT|FIBER_PREMIUM,OFF-AUTOPAY:-58,OFF-AUTOPAY:R3_POSITIVE_EV,no_action_needed,3,0
9720-JJJOR,control,0.1955,below,4565.0,60.3,41,,,0.0,0.0,0.0,20.0,No tech support add-on,NO_TECH_SUPPORT,OFF-TECHSUP-12:11,OFF-TECHSUP-12:R3_POSITIVE_EV,no_action_needed,3,0
8775-ERLNB,treatment,0.7773,above,2968.0,74.3,1,OFF-BUNDLE-ALL,"Tech Support + Online Security bundle, 12 months",120.51,0.14,202.47,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; Under 12 months tenure; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER|FIBER_PREMIUM,OFF-BUNDLE-ALL:202|OFF-CONTRACT-1Y:188|OFF-TECHSUP-12:124|OFF-SEC-12:55|OFF-AUTOPAY:32,,recommended,3,0
6557-BZXLQ,treatment,0.4982,above,5610.0,69.65,16,OFF-CONTRACT-2Y,2-year contract at 15% off,125.37,0.18,377.71,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|FIBER_PREMIUM,OFF-CONTRACT-2Y:378|OFF-BUNDLE-ALL:271|OFF-CONTRACT-1Y:252|OFF-TECHSUP-12:163|OFF-SEC-12:80|OFF-AUTOPAY:52,,recommended,3,0
7061-OVMIM,treatment,0.1055,below,5203.0,19.55,30,,,0.0,0.0,0.0,20.0,Phone-only account,NO_INTERNET,,,no_action_needed,3,0
